Q96GR4	Probable palmitoyltransferase ZDHHC12|Zinc finger DHHC domain-containing protein 12|Zinc finger protein 400
Q8TCF1	AN1-type zinc finger protein 1
O95405	Mothers against decapentaplegic homolog-interacting protein|Smad anchor for receptor activation|Zinc finger FYVE domain-containing protein 9|Novel serine protease|Receptor activation anchor
O60481	Zinc finger protein ZIC 3|Zinc finger protein 203|Zinc finger protein of the cerebellum 3
P52740	Zinc finger protein 132
Q14929	Zinc finger protein 169
Q9UL58	Zinc finger protein with KRAB and SCAN domains 11|BWSCR2-associated zinc finger protein 2|Zinc finger protein 215
O75437	Zinc finger protein 91-like|Bone marrow zinc finger 5|Hematopoietic cell-derived zinc finger protein 1|Zinc finger protein 254|Zinc finger protein 539
Q9BUY5	Zinc finger protein 426
Q8N9F8	Zinc finger protein 454
Q96IT1	Zinc finger protein 496|Zinc finger protein with KRAB and SCAN domains 17
Q6ZMY9	Zinc finger protein 517
Q9H582	Zinc finger protein 644|Zinc finger motif enhancer-binding protein 2
Q9BY31	Zinc finger protein 717|Krueppel-like factor X17
Q92670	Putative zinc finger protein 75C|Zinc finger protein 75C pseudogene
B4DU55	Zinc finger protein 879
Q6ZN08	Zinc finger protein 66 pseudogene|Putative zinc finger protein 66
A8MXY4	Zinc finger protein 99
Q16670	Zinc finger and SCAN domain-containing protein 26|Protein SRE-ZBP|Zinc finger protein 187
Q2QGD7	ZXD-like zinc finger protein|Zinc finger protein ZXDC
P30486	MHC class I antigen B 48|HLA class I histocompatibility antigen B-48 alpha chain|Bw-48
P30505	HLA class I histocompatibility antigen Cw-8 alpha chain|MHC class I antigen Cw 8
Q00005	PP2A subunit B isoform B55-beta|PP2A subunit B isoform R2-beta|PP2A subunit B isoform PR55-beta|Serine threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform|PP2A subunit B isoform beta
P13761	MHC class II antigen DRB1 7|HLA class II histocompatibility antigen DRB1-7 beta chain
P34969	5-HT7|Serotonin receptor 7|5-HT-X|5-HT-7|5-hydroxytryptamine receptor 7
Q96SE0	Abhydrolase domain-containing protein 1|Lung alpha beta hydrolase 1
Q9H3Z7	Abhydrolase domain-containing protein 16B
Q9UKJ8	Disintegrin and metalloproteinase domain-containing protein 21|ADAM 21
O60503	Adenylate cyclase type IX|Adenylyl cyclase 9|Adenylate cyclase type 9|ATP pyrophosphate-lyase 9
P12235	ADP ATP carrier protein 1|ADP ATP carrier protein heart skeletal muscle isoform T1|Solute carrier family 25 member 4|ADP ATP translocase 1|Adenine nucleotide translocator 1
P43652	Alpha-albumin|Afamin
P24298	Glutamic--alanine transaminase 1|Glutamate pyruvate transaminase 1|Glutamic--pyruvic transaminase 1|ALT1|Alanine aminotransferase 1
Q2TAA5	Glycolipid 2-alpha-mannosyltransferase|GDP-Man:Man 3 GlcNAc 2 -PP-Dol alpha-1 2-mannosyltransferase|Asparagine-linked glycosylation protein 11 homolog
Q96Q42	Alsin|Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 6 protein|Amyotrophic lateral sclerosis 2 protein
Q07075	Aminopeptidase A|EAP|Differentiation antigen gp160|Glutamyl aminopeptidase
A2A2Z9	Ankyrin repeat domain-containing protein 18B
Q9BTT0	LANP-like protein|Acidic leucine-rich nuclear phosphoprotein 32 family member E
P17342	Atrial natriuretic peptide receptor 3|Atrial natriuretic peptide receptor type C|Atrial natriuretic peptide clearance receptor
O15084	Serine threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A|PP6-ARS-A|Serine threonine-protein phosphatase 6 regulatory subunit ARS-A|Phosphatase interactor targeting protein hnRNP K|Ankyrin repeat domain-containing protein 28
Q86W74	Ankyrin repeat small protein|Ankyrin repeat domain-containing protein 46
P20073	Annexin VII|Annexin-7|Annexin A7|Synexin
Q9H0R1	AP-5 complex subunit mu-1|Adapter-related protein complex 5 mu subunit|Putative HIV-1 infection-related protein|Mu-2-related death-inducing protein
Q9UM13	APC10|Cyclosome subunit 10|Anaphase-promoting complex subunit 10
Q9BZZ5	Apoptosis inhibitor 5|Antiapoptosis clone 11 protein|API-5|Protein XAGL|Fibroblast growth factor 2-interacting factor|Cell migration-inducing gene 8 protein
Q96PS8	Aquaglyceroporin-10|AQP-10|Aquaporin-10|Small intestine aquaporin
P84085	ADP-ribosylation factor 5
Q8N6H7	Zinc finger protein 289|ADP-ribosylation factor GTPase-activating protein 2|ARF GAP 2|GTPase-activating protein ZNF289
Q92974	Rho guanine nucleotide exchange factor 2|Microtubule-regulated Rho-GEF|Guanine nucleotide exchange factor H1|Proliferating cell nucleolar antigen p40
Q9NZN5	Rho guanine nucleotide exchange factor 12|Leukemia-associated RhoGEF
Q96C12	Armadillo repeat-containing protein 5
Q9NZ32	Actin-related protein 11|Actin-related protein 10
P61160	Actin-related protein 2|Actin-like protein 2
P15848	N-acetylgalactosamine-4-sulfatase|ASB|Arylsulfatase B
Q495Z4	Putative uncharacterized protein ASB16-AS1|ASB16 antisense RNA 1|ASB16 antisense gene protein 1
Q96Q27	ASB-2|Ankyrin repeat and SOCS box protein 2
P78348	Brain sodium channel 2|Amiloride-sensitive cation channel 2 neuronal|ASIC1|Acid-sensing ion channel 1
P20933	N4- N-acetyl-beta-glucosaminyl -L-asparagine amidase|Aspartylglucosaminidase|N 4 - beta-N-acetylglucosaminyl -L-asparaginase|Glycosylasparaginase
Q8WWH4	Ankyrin repeat SAM and basic leucine zipper domain-containing protein 1|Ankyrin-like protein 1|Germ cell-specific ankyrin SAM and basic leucine zipper domain-containing protein
Q93084	Sarcoplasmic endoplasmic reticulum calcium ATPase 3|SERCA3|SR Ca 2+ -ATPase 3|Calcium pump 3
Q7Z4Y8	ATPase subunit g 2|ATP synthase subunit g 2 mitochondrial
Q8WXF7	GTP-binding protein 3|Guanine nucleotide-binding protein 3|Spastic paraplegia 3 protein A|Brain-specific GTP-binding protein|Atlastin-1
P25705	ATP synthase subunit alpha mitochondrial
P06576	ATP synthase subunit beta mitochondrial
O75882	Attractin|Mahogany homolog|DPPT-L
Q76LX8	ADAM-TS 13|von Willebrand factor-cleaving protease|A disintegrin and metalloproteinase with thrombospondin motifs 13|ADAM-TS13|ADAMTS-13
Q99700	Ataxin-2|Trinucleotide repeat-containing gene 13 protein|Spinocerebellar ataxia type 2 protein
O75366	p92|Advillin
Q9NPZ5	UDP-glucuronosyltransferase S|GlcAT-D|Beta-1 3-glucuronyltransferase 2|Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2
Q9BYG0	Lactosylceramide 1 3-N-acetyl-beta-D-glucosaminyltransferase|UDP-GlcNAc:beta-Gal beta-1 3-N-acetylglucosaminyltransferase 5|Lactotriaosylceramide synthase
O43286	UDP-Gal:beta-GlcNAc beta-1 4-galactosyltransferase 5|Beta4Gal-T5|Beta-1 4-GalT II|b4Gal-T5|UDP-galactose:beta-N-acetylglucosamine beta-1 4-galactosyltransferase 5|Beta-1 4-GalTase 5|Beta-1 4-galactosyltransferase 5
Q9H503	Barrier-to-autointegration factor-like protein|BAF-L|Barrier-to-autointegration factor 2
Q9NY43	BarH-like 2 homeobox protein
Q9BXC9	Bardet-Biedl syndrome 2 protein
Q9H6U6	GAOB1|Breast carcinoma-amplified sequence 3
P20749	BCL-3|B-cell lymphoma 3 protein|Proto-oncogene BCL3
P11274	Breakpoint cluster region protein|Renal carcinoma antigen NY-REN-26
Q8NFC6	Protein FAM44A|Biorientation of chromosomes in cell division protein 1-like 1
A6H8Y1	Transcription factor IIIB 150|Transcription factor TFIIIB component B'' homolog|Transcription factor-like nuclear regulator
Q6PI77	bHLHb9|Protein BHLHb9|Transcription regulator of 60 kDa
P55061	Transmembrane BAX inhibitor motif-containing protein 6|Testis-enhanced gene transcript protein|Bax inhibitor 1|BI-1
Q86UB2	Basic immunoglobulin-like variable motif-containing protein
Q13867	BLM hydrolase|BMH|Bleomycin hydrolase
Q5H9B9	Putative BMP-2-inducible kinase-like protein
Q96LC9	Bcl-2-modifying factor
Q8N8U9	BMP-binding endothelial regulator protein|Bone morphogenetic protein-binding endothelial cell precursor-derived regulator|Protein crossveinless-2
Q53S33	BolA-like protein 3
Q9NSI6	Bromodomain and WD repeat-containing protein 1|WD repeat-containing protein 9
P15538	Cytochrome P-450c11|Cytochrome P450 11B1 mitochondrial|Steroid 11-beta-hydroxylase|CYPXIB1
Q6PIY5	Uncharacterized protein C1orf228|p40
Q00975	Brain calcium channel III|Voltage-dependent N-type calcium channel subunit alpha-1B|Calcium channel L type alpha-1 polypeptide isoform 5|Voltage-gated calcium channel subunit alpha Cav2 2
P19022	Neural cadherin|CDw325|Cadherin-2
O14815	Digestive tract-specific calpain|Calpain-9|Protein CG36|New calpain 4
P55211	Apoptotic protease Mch-6|Caspase-9|ICE-like apoptotic protease 6|CASP-9|Apoptotic protease-activating factor 3
Q86V15	Zinc finger protein 693|Putative survival-related protein|Zinc finger protein castor homolog 1|Castor-related protein
A6NJV1	UPF0573 protein C2orf70
Q53S99	Folate transporter-like protein C2orf83
Q9UPW5	Nervous system nuclear protein induced by axotomy protein 1 homolog|Cytosolic carboxypeptidase 1|ATP GTP-binding protein 1
Q92793	CREB-binding protein
P83916	Chromobox protein homolog 1|Heterochromatin protein p25|M31|Modifier 1 protein|Heterochromatin protein 1 homolog beta|HP1Hsbeta|p25beta
Q6NW34	Uncharacterized protein C3orf17
Q96M15	Putative uncharacterized protein C3orf65
Q9BWC9	Coiled-coil domain-containing protein 106
Q494R4	Coiled-coil domain-containing protein 153
P0C7W6	Coiled-coil domain-containing protein 172
Q6UXH8	Collagen and calcium-binding EGF domain-containing protein 1|Full of fluid protein homolog
Q96HJ3	Coiled-coil domain-containing protein 34|Renal carcinoma antigen NY-REN-41
Q6NSX1	Coiled-coil domain-containing protein 70
Q99731	Small-inducible cytokine A19|Beta-chemokine exodus-3|C-C motif chemokine 19|Macrophage inflammatory protein 3 beta|Epstein-Barr virus-induced molecule 1 ligand chemokine|CK beta-11
Q13319	Cyclin-dependent kinase 5 activator 2|p39|CDK5 activator 2|Cyclin-dependent kinase 5 regulatory subunit 2|p39I
Q5VXM1	CUB domain-containing protein 2
P38936	CDK-interacting protein 1|Melanoma differentiation-associated protein 6|p21|Cyclin-dependent kinase inhibitor 1
O95170	CMT1A duplicated region transcript 1 protein
Q9H211	DNA replication factor Cdt1|Double parked homolog
Q49AR2	UPF0489 protein C5orf22
Q8IYX8	Centrosomal protein CEP57L1|Centrosomal protein 57kDa-like protein 1|Cep57-related protein|Centrosomal protein of 57 kDa-related protein
P13688	Carcinoembryonic antigen-related cell adhesion molecule 1|Biliary glycoprotein 1
B2RD01	CENPB DNA-binding domain-containing protein 1
Q96BT3	Centromere protein T|Interphase centromere complex protein 22|CENP-T
Q96MT8	Cep63|Centrosomal protein of 63 kDa
Q8IYR0	UPF0704 protein C6orf165
Q5I0X4	Uncharacterized protein C6orf226
P08603	Complement factor H|H factor 1
Q96L11	Uncharacterized protein C7orf34|MSSP-binding protein CTM-1
Q9BUX1	Cation transport regulator-like protein 1|Blocks Notch protein
Q8NE62	CDH|Choline dehydrogenase mitochondrial|CHD
Q9UNE7	STIP1 homology and U box-containing protein 1|E3 ubiquitin-protein ligase CHIP|CLL-associated antigen KW-8|Antigen NY-CO-7|Carboxy terminus of Hsp70-interacting protein
Q7LBR1	Charged multivesicular body protein 1b|Chromatin-modifying protein 1b|Vacuolar protein sorting-associated protein 46-2|CHMP1 5
Q96FZ7	Chromatin-modifying protein 6|Vacuolar protein sorting-associated protein 20|Charged multivesicular body protein 6
Q9H2X0	Chordin
Q9GZS9	Intestinal N-acetylglucosamine-6-O-sulfotransferase|Galactose N-acetylglucosamine N-acetylglucosamine 6-O-sulfotransferase 4-alpha|N-acetylglucosamine 6-O-sulfotransferase 3|Carbohydrate sulfotransferase 5
Q96E40	Uncharacterized protein C9orf9
Q96LT7	Protein C9orf72
A0PJX0	Calcium and integrin-binding family member 4
O75339	Cartilage intermediate layer protein 1|CILP-1|Cartilage intermediate-layer protein
Q9ULV3	CDKN1A-interacting zinc finger protein 1|Nuclear protein NP94|Cip1-interacting zinc finger protein|Zinc finger protein 356
Q5T292	Putative uncharacterized protein C10orf128
Q96C57	Uncharacterized protein C12orf43
Q8N2M8	CLK4-associating serine arginine rich protein|Suppressor of white-apricot homolog 2|Splicing factor arginine serine-rich 16
Q8WTT0	Blood dendritic cell antigen 2|C-type lectin domain family 4 member C|Dendritic lectin|C-type lectin superfamily member 7
Q9BXN2	C-type lectin superfamily member 12|Beta-glucan receptor|Dendritic cell-associated C-type lectin 1|C-type lectin domain family 7 member A
P51797	Chloride transport protein 6|Chloride channel protein 6
Q8TDQ1	Immune receptor expressed on myeloid cells 1|NK inhibitory receptor|CLM-1|CMRF35-like molecule 1|CD300 antigen-like family member F|Immunoglobulin superfamily member 13
A0PK11	Clarin-2
Q9NWQ9	Uncharacterized protein C14orf119
Q9NSA3	Beta-catenin-interacting protein 1|Inhibitor of beta-catenin and Tcf-4
O95628	CCR4-NOT transcription complex subunit 4|CCR4-associated factor 4|Potential transcriptional repressor NOT4Hp|E3 ubiquitin-protein ligase CNOT4
Q9BT09	CTG repeat protein 4a|Expanded repeat-domain protein CAG CTG 5|Protein canopy homolog 3|Trinucleotide repeat-containing gene 5 protein|Protein associated with TLR4
P12110	Collagen alpha-2 VI chain
Q9Y2R0	Cytochrome c oxidase assembly protein 3 homolog mitochondrial|Coiled-coil domain-containing protein 56|Mitochondrial translation regulation assembly intermediate of cytochrome c oxidase protein of 12 kDa
Q9H9E3	Conserved oligomeric Golgi complex subunit 4|COG complex subunit 4|Component of oligomeric Golgi complex 4
Q9Y6Z7	Collectin-34|Collectin liver protein 1|Collectin-10
O00230	Cortistatin
P24468	COUP-TF2|COUP transcription factor 2|COUP transcription factor II|Nuclear receptor subfamily 2 group F member 2|Apolipoprotein A-I regulatory protein 1
P05177	Cytochrome P450-P3|Cytochrome P450 4|CYPIA2|Cytochrome P450 1A2|Cytochrome P 3 450
P05181	Cytochrome P450-J|4-nitrophenol 2-hydroxylase|Cytochrome P450 2E1|CYPIIE1
Q9Y6A2	CH24H|Cholesterol 24-hydroxylase|Cytochrome P450 46A1
O75881	25-hydroxycholesterol 7-alpha-hydroxylase|Cytochrome P450 7B1|Oxysterol 7-alpha-hydroxylase
Q17RY0	CPE-BP4|Cytoplasmic polyadenylation element-binding protein 4|hCPEB-4|CPE-binding protein 4
Q8IYJ1	Copine-9|Copine IX
Q9H3G5	Probable serine carboxypeptidase CPVL|Carboxypeptidase vitellogenic-like|Vitellogenic carboxypeptidase-like protein
A8MQB3	Uncharacterized protein C17orf51
A8MU93	Uncharacterized protein C17orf100
Q70SY1	Cyclic AMP-responsive element-binding protein 3-like protein 2|BBF2 human homolog on chromosome 7|cAMP-responsive element-binding protein 3-like protein 2
Q5TZA2	Ciliary rootlet coiled-coil protein|Rootletin
Q6ZS72	Putative uncharacterized protein C19orf35
O95196	Neuroglycan C|Chondroitin sulfate proteoglycan 5|Acidic leucine-rich EGF-like domain-containing brain protein
Q8IYI0	Uncharacterized protein C20orf196
Q6PK30	CT75|Cancer testis antigen 75
Q8WVB6	hCTF18|Chromosome transmission fidelity protein 18 homolog|CHL12
Q7Z7A3	ATP-binding domain-containing protein 3|Cytoplasmic tRNA adenylyltransferase 1|Cytoplasmic tRNA 2-thiolation protein 1|Cancer-associated gene protein
P59036	Putative uncharacterized protein encoded by LINC00310
Q6ZV56	Uncharacterized protein C22orf34
Q8TE69	Endothelial-overexpressed lipopolysaccharide-associated factor 1|Protein CXorf40A
Q8TF08	Cytochrome c oxidase subunit 7B2 mitochondrial|Cytochrome c oxidase polypeptide VIIb2
P57773	Gap junction alpha-10 protein|Connexin-59|Connexin-58|Gap junction alpha-9 protein
P13498	Cytochrome b-245 light chain|Cytochrome b 558 alpha chain|Neutrophil cytochrome b 22 kDa polypeptide|Cytochrome b558 subunit alpha|Superoxide-generating NADPH oxidase light chain subunit|p22-phox|p22 phagocyte B-cytochrome
O76096	Cystatin-like metastasis-associated protein|Cystatin-F|Cystatin-7|Leukocystatin
Q9NR90	Deleted in azoospermia protein 3
Q8NES8	Defensin beta 124|Beta-defensin 124|Beta-defensin 24
P43146	Netrin receptor DCC|Colorectal cancer suppressor|Tumor suppressor protein DCC|Immunoglobulin superfamily DCC subclass member 1
O15075	Doublecortin-like and CAM kinase-like 1|Serine threonine-protein kinase DCLK1|Doublecortin-like kinase 1|Doublecortin domain-containing protein 3A
Q96GG9	Squamous cell carcinoma-related oncogene|Defective in cullin neddylation protein 1-like protein 1|DCN1-like protein 1|DCUN1 domain-containing protein 1
Q9H816	5' exonuclease Apollo|DNA cross-link repair 1B protein|SNM1 homolog B
P20711	DOPA decarboxylase|AADC|Aromatic-L-amino-acid decarboxylase
Q9NX09	DNA damage-inducible transcript 4 protein|Protein regulated in development and DNA damage response 1|HIF-1 responsive protein RTP801
O00571	Helicase-like protein 2|DEAD box protein 3 X-chromosomal|DEAD box X isoform|ATP-dependent RNA helicase DDX3X
Q01524	Defensin-6|Defensin alpha 6
O75140	DEP domain-containing protein 5
Q8NBQ5	Retinal short-chain dehydrogenase reductase 2|Cutaneous T-cell lymphoma-associated antigen HD-CL-03|Estradiol 17-beta-dehydrogenase 11|17-beta-hydroxysteroid dehydrogenase XI|17-beta-hydroxysteroid dehydrogenase 11|Dehydrogenase reductase SDR family member 8
Q9Y238	Deleted in lung cancer protein 1|Deleted in lung and esophageal cancer protein 1
P56179	Homeobox protein DLX-6
P25686	Heat shock 40 kDa protein 3|Heat shock protein J1|DnaJ protein homolog 1|DnaJ homolog subfamily B member 2
Q9UJW3	DNA cytosine-5 -methyltransferase 3-like
Q14185	Dedicator of cytokinesis protein 1|180 kDa protein downstream of CRK
O75417	DNA polymerase eta|DNA polymerase theta
Q9BPU6	Collapsin response mediator protein 5|DRP-5|Dihydropyrimidinase-related protein 5|UNC33-like phosphoprotein 6|CRMP3-associated molecule
Q8TEA8	D-tyrosyl-tRNA Tyr deacylase 1|Histidyl-tRNA synthase-related
P50570	Dynamin-2
Q8WWZ3	EDAR-associated death domain protein|Ectodysplasin-A receptor-associated adapter protein|Protein crinkled homolog
Q5VUJ9	EF-hand calcium-binding domain-containing protein 2
P55199	RNA polymerase II elongation factor ELL|Eleven-nineteen lysine-rich leukemia protein
P54849	EMP-1|Protein B4B|Epithelial membrane protein 1|CL-20|Tumor-associated membrane protein
Q14246	EGF-like module receptor 1|EGF-like module-containing mucin-like hormone receptor-like 1|EMR1 hormone receptor
